prime,A,x0,trials,param_a_count,class_number
10395023,9708615,1812763,710,3,4344
10395023,2294465,2296752,5,3,4344
10395023,6068105,6017946,1539,3,4344
10395023,8685858,10305690,181,3,4344
10395023,1671447,1138567,118,3,4344
10395023,3073063,1058619,385,3,4344
10395023,2935163,4718767,48,3,4344
10395023,2256801,8712784,782,3,4344
10410143,2984823,692081,2221,4,840
10410143,2854804,4812066,801,4,2730
10410143,9639900,8789731,103,4,424
10410143,741998,6558425,216,4,910
10410143,420575,4860034,526,4,424
10410143,237940,234521,1156,4,840
10410143,2386524,3894445,523,4,2730
10410143,8942953,856860,66,4,910
10410143,8790992,1876393,691,4,910
10410143,4790176,5969649,583,4,910
10410143,471476,36607,1361,4,2730
10410143,9632902,7876629,316,4,2730
10410143,148357,8998949,548,4,910
10410143,2824985,8253222,252,4,840
10410143,1419744,8389546,461,4,910
10410143,6358068,6661748,1653,4,2730
10410143,3175770,7318007,1210,4,2730
10410143,8897525,9646855,695,4,424
10410143,7730115,6636996,755,4,840
10410143,9008477,9991365,97,4,840
10454131,6901091,4086163,487,3,936
10454131,6701167,5831683,304,3,936
10454131,8246046,2194276,393,3,2016
10454131,7665303,6316947,323,3,2016
10454131,1391238,5015807,134,3,2016
10454131,4624372,2236398,2163,3,936
10454131,4117566,10447674,1273,3,2016
10454131,1434262,4730926,889,3,2016
10454131,8713807,65096,340,3,2016
10454131,7969611,8704535,476,3,2016
10454131,123694,8426576,441,3,2016
10454131,3576945,4110047,621,3,936
10454131,8762536,626258,121,3,2016
10454131,4303459,3811632,230,3,2016
10454131,6489121,7837618,40,3,936
10454131,6268397,7775946,327,3,1430
10454131,3903717,8747277,322,3,2016
10454131,10422354,5889756,198,3,2016
10454131,2894155,9568742,1571,3,2016
10454131,4254020,3026432,1363,3,2016
10471063,902445,8812695,96,3,860
10471063,7664571,5954730,411,3,2152
10471063,8146035,3197634,1,3,2152
10471063,6800394,1224933,267,3,860
10471063,2613158,5923295,156,3,2152
10471063,9692293,5628237,287,3,2152
10471063,2798154,2316947,237,3,1180
10471063,2618965,8029653,868,3,2152
10471063,2351469,1293671,36,3,2152
10471063,1830040,442400,942,3,2152
10471063,362865,1223598,285,3,1180
10471063,7008184,3551437,107,3,2152
10471063,341906,7887265,304,3,1180
10471063,2402400,5916643,40,3,2152
10471063,3345434,4934293,383,3,1180
10471063,3112719,832728,320,3,2152
10471063,5314238,564656,365,3,2152
10471063,9188230,1318050,659,3,860
10471063,5259707,6685277,232,3,860
10471063,2962946,2515503,199,3,1180
10488833,723268,8271364,1296,3,1536
10488833,4934549,4813899,375,3,1536
10488833,8219909,5349555,680,3,1536
10488833,298178,964906,2082,3,1792
10488833,4519050,4256981,239,3,1792
10488833,5899066,6862255,471,3,1792
10488833,6163383,3590107,823,3,1792
10488833,6714117,6098994,75,3,1792
10488833,10476888,8152789,221,3,1792
10488833,8935081,4413782,1398,3,1792
10488833,4050198,270769,123,3,1792
10488833,2457938,3112485,163,3,1536
10488833,5821663,3178807,216,3,1792
10488833,2115413,9399726,562,3,1536
10488833,240524,127895,144,3,1792
10488833,8484660,7990068,3005,3,1792
10488833,10014212,8132548,1206,3,1792
10488833,7209154,6459000,174,3,1536
10488833,2949675,5203690,1449,3,1792
10488833,2739313,10350653,296,3,1792
10504073,154351,8932921,146,4,1724
10504073,9877985,9398406,2186,4,588
10504073,2170367,544350,35,4,3216
10504073,9904886,6298009,572,4,3216
10504073,7669186,1608555,720,4,3216
10504073,4867501,1190338,346,4,1724
10504073,10352127,4096106,2996,4,1724
10504073,140225,10210698,1226,4,320
10504073,9102716,433349,469,4,1724
10504073,4178091,601632,1957,4,1724
10504073,6994257,1155499,2311,4,588
10504073,6559687,1770954,191,4,588
10504073,846451,1498808,77,4,1724
10504073,8384988,3433440,191,4,3216
10504073,4309634,4357649,1748,4,1724
10504073,8830793,9426046,1941,4,3216
10504073,4094999,6586357,963,4,3216
10504073,9936051,4673917,915,4,1724
10504073,6017110,2535828,1344,4,1724
10504073,9235938,8046325,5,4,3216
10513817,3113868,1753547,917,3,1740
10513817,2871659,10292764,445,3,1744
10513817,5964255,9331803,663,3,1744
10513817,9435008,7182914,1808,3,1740
10513817,5282780,4028080,270,3,1744
10513817,6504911,600096,533,3,1740
10513817,9493933,2316272,426,3,1740
10513817,5357666,1518807,865,3,1684
10513817,668566,3299783,643,3,1744
10513817,6413956,8952917,375,3,1740
10513817,4909905,6881637,815,3,1744
10513817,5949448,8084516,16,3,1740
10513817,8430156,9487319,620,3,1684
10513817,9624470,3381227,210,3,1744
10513817,727206,10273337,132,3,1744
10513817,1497609,8148354,741,3,1744
10513817,9910318,633413,361,3,1684
10513817,8263476,7112332,1547,3,1740
10513817,5364852,9349288,639,3,1744
10513817,3555161,1906728,39,3,1684
10542113,7319811,4421844,285,3,3136
10542113,8545704,1627389,50,3,3136
10542113,1357937,3205350,211,3,1984
10542113,1748064,785233,24,3,3136
10542113,2795991,5899465,847,3,1984
10542113,9896122,1722656,1952,3,816
10542113,955150,4537146,798,3,1984
10542113,3728838,3805195,1863,3,3136
10542113,9848796,6993686,316,3,3136
10542113,5852570,6290442,610,3,3136
10542113,5158210,1792505,274,3,3136
10542113,9202006,4025417,81,3,3136
10542113,6664034,1574415,1026,3,1984
10542113,8702730,3107742,75,3,3136
10542113,7505430,5660414,1,3,3136
10542113,5296439,2613234,1638,3,816
10542113,9322661,617220,713,3,1984
10542113,3119367,1453716,1048,3,1984
10542113,10133490,4542107,89,3,3136
10542113,333156,3835447,261,3,3136
10549867,8688611,2344996,86,3,2258
10549867,3384356,10158353,204,3,2258
10549867,8184605,9527166,316,3,2258
10549867,6633793,9196473,416,3,2258
10549867,90057,6011230,2072,3,664
10549867,5929047,9674632,88,3,664
10549867,6722586,8625981,82,3,2258
10549867,7157525,2281315,357,3,2258
10549867,9208298,5695089,100,3,664
10549867,8058325,4575519,242,3,2258
10549867,3794399,2945959,166,3,2258
10549867,1763654,6643918,77,3,2258
10549867,10520773,5628815,649,3,2258
10549867,7943922,7808299,335,3,2258
10549867,726436,4523195,1565,3,2258
10549867,10457318,7306229,481,3,1848
10549867,5582992,1683642,1206,3,1848
10549867,10375034,10231495,197,3,2258
10549867,5272342,976070,90,3,1848
10549867,9212018,5390573,1396,3,1848
10555319,7113770,4470083,382,3,856
10555319,4059991,9829011,239,3,1416
10555319,5959851,5019177,1689,3,1416
10555319,6585924,8776044,214,3,1416
10555319,2390213,1195254,348,3,1416
10555319,3746930,2777133,644,3,1416
10555319,643117,8023365,261,3,856
10555319,4782215,6586466,28,3,856
10555319,7028533,7797148,37,3,1416
10555319,9376774,8313827,56,3,2655
10555319,9915441,9257252,104,3,1416
10555319,9384651,1487051,72,3,1416
10555319,9695362,3217269,202,3,1416
10555319,8222756,8035295,437,3,1416
10555319,9795482,8394856,590,3,1416
10555319,9011916,6769913,513,3,2655
10555319,3127263,7594556,297,3,1416
10555319,3457923,3645458,192,3,856
10555319,5789017,6457992,69,3,856
10555319,6026944,8511265,371,3,1416
10596437,5766846,8259166,1310,3,1442
10596437,4571151,10252066,481,3,1442
10596437,882931,9599581,246,3,1442
10596437,4266439,2414548,197,3,1442
10596437,6529551,10143204,1005,3,2418
10596437,4808509,7238423,388,3,1442
10596437,8600989,138830,29,3,1020
10596437,5798520,7633743,1393,3,1020
10596437,6137241,7031446,353,3,1020
10596437,10061600,7190864,1083,3,2418
10596437,9870954,8434954,821,3,1020
10596437,3284187,4008284,1396,3,1442
10596437,8272370,10147117,65,3,1020
10596437,2103554,7935325,261,3,1442
10596437,7304693,2556227,327,3,1442
10596437,5600229,7418710,584,3,1442
10596437,7247138,8923853,176,3,1020
10596437,7415314,4713324,728,3,2418
10596437,3754022,5101534,80,3,1020
10596437,9486265,7579929,76,3,1442
10602853,9516247,2233148,442,4,1720
10602853,1178160,7558741,648,4,1412
10602853,7644194,5673187,176,4,1720
10602853,7363840,10253530,565,4,1720
10602853,8767976,6198812,564,4,1412
10602853,6822881,151891,340,4,1720
10602853,631211,10257547,325,4,1412
10602853,164897,9424653,90,4,1720
10602853,2149344,493270,1956,4,1940
10602853,7690948,4401063,1186,4,1940
10602853,7551371,1444315,13,4,1412
10602853,4582782,8882793,1146,4,1720
10602853,4104279,8928113,393,4,1412
10602853,4265266,148155,21,4,1720
10602853,8644781,2224664,80,4,1412
10602853,1054867,7798729,125,4,1720
